struktur_id,kontrollperiode,tierart,Detektion,von,bis,phase,zielart
18,1,Mäuse,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
18,1,Iltis,FALSE,2019-08-26,2019-09-05,Herbst '19,TRUE
18,1,Hermelin,FALSE,2019-08-26,2019-09-05,Herbst '19,TRUE
18,1,Mauswiesel,FALSE,2019-08-26,2019-09-05,Herbst '19,TRUE
18,1,Steinmarder,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
18,1,Siebenschläfer,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
18,1,Hauskatze,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
18,1,Frosch,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
18,1,Igel,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
18,1,Vogel,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
18,1,Eichhörnchen,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
18,1,Fuchs,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
18,1,unbekannt,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
18,2,Mäuse,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
18,2,Iltis,FALSE,2019-09-05,2019-09-17,Herbst '19,TRUE
18,2,Hermelin,FALSE,2019-09-05,2019-09-17,Herbst '19,TRUE
18,2,Mauswiesel,FALSE,2019-09-05,2019-09-17,Herbst '19,TRUE
18,2,Steinmarder,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
18,2,Siebenschläfer,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
18,2,Hauskatze,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
18,2,Frosch,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
18,2,Igel,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
18,2,Vogel,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
18,2,Eichhörnchen,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
18,2,Fuchs,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
18,2,unbekannt,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
18,3,Mäuse,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
18,3,Iltis,FALSE,2019-09-17,2019-09-25,Herbst '19,TRUE
18,3,Hermelin,FALSE,2019-09-17,2019-09-25,Herbst '19,TRUE
18,3,Mauswiesel,FALSE,2019-09-17,2019-09-25,Herbst '19,TRUE
18,3,Steinmarder,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
18,3,Siebenschläfer,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
18,3,Hauskatze,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
18,3,Frosch,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
18,3,Igel,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
18,3,Vogel,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
18,3,Eichhörnchen,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
18,3,Fuchs,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
18,3,unbekannt,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
18,4,Mäuse,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
18,4,Iltis,FALSE,2019-09-25,2019-10-07,Herbst '19,TRUE
18,4,Hermelin,FALSE,2019-09-25,2019-10-07,Herbst '19,TRUE
18,4,Mauswiesel,FALSE,2019-09-25,2019-10-07,Herbst '19,TRUE
18,4,Steinmarder,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
18,4,Siebenschläfer,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
18,4,Hauskatze,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
18,4,Frosch,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
18,4,Igel,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
18,4,Vogel,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
18,4,Eichhörnchen,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
18,4,Fuchs,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
18,4,unbekannt,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
23,1,Mäuse,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
23,1,Iltis,FALSE,2019-08-26,2019-09-05,Herbst '19,TRUE
23,1,Hermelin,TRUE,2019-08-26,2019-09-05,Herbst '19,TRUE
23,1,Mauswiesel,FALSE,2019-08-26,2019-09-05,Herbst '19,TRUE
23,1,Steinmarder,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
23,1,Siebenschläfer,TRUE,2019-08-26,2019-09-05,Herbst '19,FALSE
23,1,Hauskatze,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
23,1,Frosch,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
23,1,Igel,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
23,1,Vogel,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
23,1,Eichhörnchen,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
23,1,Fuchs,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
23,1,unbekannt,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
23,2,Mäuse,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
23,2,Iltis,FALSE,2019-09-05,2019-09-17,Herbst '19,TRUE
23,2,Hermelin,FALSE,2019-09-05,2019-09-17,Herbst '19,TRUE
23,2,Mauswiesel,FALSE,2019-09-05,2019-09-17,Herbst '19,TRUE
23,2,Steinmarder,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
23,2,Siebenschläfer,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
23,2,Hauskatze,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
23,2,Frosch,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
23,2,Igel,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
23,2,Vogel,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
23,2,Eichhörnchen,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
23,2,Fuchs,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
23,2,unbekannt,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
23,3,Mäuse,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
23,3,Iltis,FALSE,2019-09-17,2019-09-25,Herbst '19,TRUE
23,3,Hermelin,FALSE,2019-09-17,2019-09-25,Herbst '19,TRUE
23,3,Mauswiesel,FALSE,2019-09-17,2019-09-25,Herbst '19,TRUE
23,3,Steinmarder,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
23,3,Siebenschläfer,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
23,3,Hauskatze,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
23,3,Frosch,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
23,3,Igel,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
23,3,Vogel,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
23,3,Eichhörnchen,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
23,3,Fuchs,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
23,3,unbekannt,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
23,4,Mäuse,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
23,4,Iltis,FALSE,2019-09-25,2019-10-07,Herbst '19,TRUE
23,4,Hermelin,TRUE,2019-09-25,2019-10-07,Herbst '19,TRUE
23,4,Mauswiesel,FALSE,2019-09-25,2019-10-07,Herbst '19,TRUE
23,4,Steinmarder,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
23,4,Siebenschläfer,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
23,4,Hauskatze,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
23,4,Frosch,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
23,4,Igel,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
23,4,Vogel,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
23,4,Eichhörnchen,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
23,4,Fuchs,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
23,4,unbekannt,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
24,1,Mäuse,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
24,1,Iltis,FALSE,2019-08-26,2019-09-05,Herbst '19,TRUE
24,1,Hermelin,FALSE,2019-08-26,2019-09-05,Herbst '19,TRUE
24,1,Mauswiesel,FALSE,2019-08-26,2019-09-05,Herbst '19,TRUE
24,1,Steinmarder,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
24,1,Siebenschläfer,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
24,1,Hauskatze,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
24,1,Frosch,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
24,1,Igel,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
24,1,Vogel,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
24,1,Eichhörnchen,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
24,1,Fuchs,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
24,1,unbekannt,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
24,2,Mäuse,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
24,2,Iltis,FALSE,2019-09-05,2019-09-17,Herbst '19,TRUE
24,2,Hermelin,FALSE,2019-09-05,2019-09-17,Herbst '19,TRUE
24,2,Mauswiesel,FALSE,2019-09-05,2019-09-17,Herbst '19,TRUE
24,2,Steinmarder,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
24,2,Siebenschläfer,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
24,2,Hauskatze,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
24,2,Frosch,TRUE,2019-09-05,2019-09-17,Herbst '19,FALSE
24,2,Igel,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
24,2,Vogel,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
24,2,Eichhörnchen,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
24,2,Fuchs,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
24,2,unbekannt,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
24,3,Mäuse,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
24,3,Iltis,FALSE,2019-09-17,2019-09-25,Herbst '19,TRUE
24,3,Hermelin,FALSE,2019-09-17,2019-09-25,Herbst '19,TRUE
24,3,Mauswiesel,FALSE,2019-09-17,2019-09-25,Herbst '19,TRUE
24,3,Steinmarder,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
24,3,Siebenschläfer,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
24,3,Hauskatze,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
24,3,Frosch,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
24,3,Igel,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
24,3,Vogel,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
24,3,Eichhörnchen,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
24,3,Fuchs,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
24,3,unbekannt,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
24,4,Mäuse,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
24,4,Iltis,FALSE,2019-09-25,2019-10-07,Herbst '19,TRUE
24,4,Hermelin,FALSE,2019-09-25,2019-10-07,Herbst '19,TRUE
24,4,Mauswiesel,FALSE,2019-09-25,2019-10-07,Herbst '19,TRUE
24,4,Steinmarder,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
24,4,Siebenschläfer,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
24,4,Hauskatze,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
24,4,Frosch,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
24,4,Igel,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
24,4,Vogel,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
24,4,Eichhörnchen,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
24,4,Fuchs,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
24,4,unbekannt,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
54,1,Mäuse,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
54,1,Iltis,FALSE,2019-08-26,2019-09-05,Herbst '19,TRUE
54,1,Hermelin,FALSE,2019-08-26,2019-09-05,Herbst '19,TRUE
54,1,Mauswiesel,FALSE,2019-08-26,2019-09-05,Herbst '19,TRUE
54,1,Steinmarder,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
54,1,Siebenschläfer,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
54,1,Hauskatze,TRUE,2019-08-26,2019-09-05,Herbst '19,FALSE
54,1,Frosch,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
54,1,Igel,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
54,1,Vogel,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
54,1,Eichhörnchen,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
54,1,Fuchs,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
54,1,unbekannt,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
54,2,Mäuse,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
54,2,Iltis,FALSE,2019-09-05,2019-09-17,Herbst '19,TRUE
54,2,Hermelin,FALSE,2019-09-05,2019-09-17,Herbst '19,TRUE
54,2,Mauswiesel,FALSE,2019-09-05,2019-09-17,Herbst '19,TRUE
54,2,Steinmarder,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
54,2,Siebenschläfer,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
54,2,Hauskatze,TRUE,2019-09-05,2019-09-17,Herbst '19,FALSE
54,2,Frosch,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
54,2,Igel,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
54,2,Vogel,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
54,2,Eichhörnchen,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
54,2,Fuchs,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
54,2,unbekannt,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
54,3,Mäuse,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
54,3,Iltis,FALSE,2019-09-17,2019-09-25,Herbst '19,TRUE
54,3,Hermelin,FALSE,2019-09-17,2019-09-25,Herbst '19,TRUE
54,3,Mauswiesel,FALSE,2019-09-17,2019-09-25,Herbst '19,TRUE
54,3,Steinmarder,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
54,3,Siebenschläfer,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
54,3,Hauskatze,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
54,3,Frosch,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
54,3,Igel,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
54,3,Vogel,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
54,3,Eichhörnchen,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
54,3,Fuchs,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
54,3,unbekannt,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
54,4,Mäuse,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
54,4,Iltis,FALSE,2019-09-25,2019-10-07,Herbst '19,TRUE
54,4,Hermelin,FALSE,2019-09-25,2019-10-07,Herbst '19,TRUE
54,4,Mauswiesel,FALSE,2019-09-25,2019-10-07,Herbst '19,TRUE
54,4,Steinmarder,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
54,4,Siebenschläfer,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
54,4,Hauskatze,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
54,4,Frosch,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
54,4,Igel,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
54,4,Vogel,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
54,4,Eichhörnchen,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
54,4,Fuchs,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
54,4,unbekannt,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
122,1,Mäuse,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
122,1,Iltis,FALSE,2019-08-26,2019-09-05,Herbst '19,TRUE
122,1,Hermelin,FALSE,2019-08-26,2019-09-05,Herbst '19,TRUE
122,1,Mauswiesel,FALSE,2019-08-26,2019-09-05,Herbst '19,TRUE
122,1,Steinmarder,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
122,1,Siebenschläfer,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
122,1,Hauskatze,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
122,1,Frosch,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
122,1,Igel,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
122,1,Vogel,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
122,1,Eichhörnchen,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
122,1,Fuchs,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
122,1,unbekannt,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
122,2,Mäuse,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
122,2,Iltis,FALSE,2019-09-05,2019-09-17,Herbst '19,TRUE
122,2,Hermelin,FALSE,2019-09-05,2019-09-17,Herbst '19,TRUE
122,2,Mauswiesel,FALSE,2019-09-05,2019-09-17,Herbst '19,TRUE
122,2,Steinmarder,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
122,2,Siebenschläfer,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
122,2,Hauskatze,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
122,2,Frosch,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
122,2,Igel,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
122,2,Vogel,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
122,2,Eichhörnchen,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
122,2,Fuchs,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
122,2,unbekannt,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
122,3,Mäuse,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
122,3,Iltis,FALSE,2019-09-17,2019-09-25,Herbst '19,TRUE
122,3,Hermelin,FALSE,2019-09-17,2019-09-25,Herbst '19,TRUE
122,3,Mauswiesel,FALSE,2019-09-17,2019-09-25,Herbst '19,TRUE
122,3,Steinmarder,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
122,3,Siebenschläfer,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
122,3,Hauskatze,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
122,3,Frosch,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
122,3,Igel,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
122,3,Vogel,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
122,3,Eichhörnchen,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
122,3,Fuchs,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
122,3,unbekannt,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
122,4,Mäuse,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
122,4,Iltis,FALSE,2019-09-25,2019-10-07,Herbst '19,TRUE
122,4,Hermelin,FALSE,2019-09-25,2019-10-07,Herbst '19,TRUE
122,4,Mauswiesel,FALSE,2019-09-25,2019-10-07,Herbst '19,TRUE
122,4,Steinmarder,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
122,4,Siebenschläfer,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
122,4,Hauskatze,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
122,4,Frosch,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
122,4,Igel,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
122,4,Vogel,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
122,4,Eichhörnchen,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
122,4,Fuchs,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
122,4,unbekannt,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
126,1,Mäuse,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
126,1,Iltis,FALSE,2019-08-26,2019-09-05,Herbst '19,TRUE
126,1,Hermelin,FALSE,2019-08-26,2019-09-05,Herbst '19,TRUE
126,1,Mauswiesel,FALSE,2019-08-26,2019-09-05,Herbst '19,TRUE
126,1,Steinmarder,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
126,1,Siebenschläfer,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
126,1,Hauskatze,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
126,1,Frosch,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
126,1,Igel,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
126,1,Vogel,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
126,1,Eichhörnchen,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
126,1,Fuchs,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
126,1,unbekannt,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
126,2,Mäuse,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
126,2,Iltis,FALSE,2019-09-05,2019-09-17,Herbst '19,TRUE
126,2,Hermelin,FALSE,2019-09-05,2019-09-17,Herbst '19,TRUE
126,2,Mauswiesel,FALSE,2019-09-05,2019-09-17,Herbst '19,TRUE
126,2,Steinmarder,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
126,2,Siebenschläfer,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
126,2,Hauskatze,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
126,2,Frosch,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
126,2,Igel,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
126,2,Vogel,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
126,2,Eichhörnchen,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
126,2,Fuchs,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
126,2,unbekannt,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
126,3,Mäuse,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
126,3,Iltis,FALSE,2019-09-17,2019-09-25,Herbst '19,TRUE
126,3,Hermelin,FALSE,2019-09-17,2019-09-25,Herbst '19,TRUE
126,3,Mauswiesel,FALSE,2019-09-17,2019-09-25,Herbst '19,TRUE
126,3,Steinmarder,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
126,3,Siebenschläfer,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
126,3,Hauskatze,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
126,3,Frosch,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
126,3,Igel,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
126,3,Vogel,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
126,3,Eichhörnchen,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
126,3,Fuchs,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
126,3,unbekannt,FALSE,2019-09-17,2019-09-25,Herbst '19,FALSE
126,4,Mäuse,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
126,4,Iltis,FALSE,2019-09-25,2019-10-07,Herbst '19,TRUE
126,4,Hermelin,FALSE,2019-09-25,2019-10-07,Herbst '19,TRUE
126,4,Mauswiesel,FALSE,2019-09-25,2019-10-07,Herbst '19,TRUE
126,4,Steinmarder,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
126,4,Siebenschläfer,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
126,4,Hauskatze,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
126,4,Frosch,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
126,4,Igel,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
126,4,Vogel,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
126,4,Eichhörnchen,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
126,4,Fuchs,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
126,4,unbekannt,FALSE,2019-09-25,2019-10-07,Herbst '19,FALSE
133,1,Mäuse,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
133,1,Iltis,FALSE,2019-08-26,2019-09-05,Herbst '19,TRUE
133,1,Hermelin,TRUE,2019-08-26,2019-09-05,Herbst '19,TRUE
133,1,Mauswiesel,FALSE,2019-08-26,2019-09-05,Herbst '19,TRUE
133,1,Steinmarder,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
133,1,Siebenschläfer,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
133,1,Hauskatze,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
133,1,Frosch,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
133,1,Igel,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
133,1,Vogel,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
133,1,Eichhörnchen,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
133,1,Fuchs,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
133,1,unbekannt,FALSE,2019-08-26,2019-09-05,Herbst '19,FALSE
133,2,Mäuse,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
133,2,Iltis,FALSE,2019-09-05,2019-09-17,Herbst '19,TRUE
133,2,Hermelin,TRUE,2019-09-05,2019-09-17,Herbst '19,TRUE
133,2,Mauswiesel,FALSE,2019-09-05,2019-09-17,Herbst '19,TRUE
133,2,Steinmarder,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
133,2,Siebenschläfer,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
133,2,Hauskatze,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
133,2,Frosch,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
133,2,Igel,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
133,2,Vogel,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
133,2,Eichhörnchen,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
133,2,Fuchs,FALSE,2019-09-05,2019-09-17,Herbst '19,FALSE
